chr1	14830	14969	2	2	1	44	0	64
chr1	15039	15795	2	2	1	28	0	69
chr1	16311	16606	2	2	1	1	0	48
chr1	16718	187230	1	1	0	5	0	57
chr1	16766	16857	2	2	1	15	0	69
chr1	17056	17232	2	2	1	39	0	66
chr1	17248	17333	2	2	0	1	0	15
chr1	17369	17605	2	2	1	31	0	68
chr1	17743	17914	2	2	1	91	0	75
chr1	18062	18267	2	2	1	63	0	74
chr1	18367	18912	2	2	1	8	0	71
chr1	18367	24737	2	2	0	2	0	37
chr1	18370	18500	2	2	0	3	0	19
chr1	18370	18912	2	2	0	2	0	37
chr1	18380	18912	2	2	0	2	0	50
chr1	18555	18912	2	2	0	2	0	55
chr1	19140	24737	2	2	0	1	0	49
chr1	24440	24737	2	2	0	1	0	74
chr1	24892	29320	2	2	1	14	0	14
chr1	26038	196560	1	1	0	3	0	48
chr1	29321	195471	2	2	0	3	0	70
chr1	136513	136708	2	2	0	2	0	61
chr1	136904	136952	2	2	0	1	0	20
chr1	136904	137196	2	2	0	1	0	16
chr1	139697	139789	2	2	0	3	0	58
chr1	172689	173752	2	2	0	2	0	25
chr1	173863	181036	2	2	0	2	0	73
chr1	185351	185450	2	2	0	1	0	36
chr1	185351	185490	2	2	1	34	0	69
chr1	185560	186316	2	2	1	37	0	69
chr1	186470	187128	2	2	1	35	0	74
chr1	187288	187375	2	2	1	5	0	72
chr1	187288	187379	2	2	1	18	0	72
chr1	187578	187754	2	2	1	17	0	75
chr1	187891	188129	2	2	1	2	0	51
chr1	188585	188790	2	2	1	1	0	26
chr1	188893	195262	2	2	1	2	0	75
chr1	501621	502186	2	2	0	1	0	50
chr1	501621	502464	2	2	0	2	0	68
chr1	504934	514358	2	2	0	1	0	54
chr1	505104	514358	2	2	0	6	0	67
chr1	507444	510479	1	3	0	1	0	29
chr1	523388	524479	2	2	0	9	0	60
chr1	524539	526695	2	2	0	15	0	59
chr1	526760	527644	2	2	0	1	0	30
chr1	526762	527644	2	2	0	12	0	63
chr1	527861	531151	2	2	0	20	0	73
chr1	531284	532347	2	2	0	8	0	72
chr1	729805	729897	2	2	0	7	0	56
chr1	729956	732012	2	2	0	1	0	58
chr1	729956	732016	2	2	0	3	0	54
chr1	733214	733306	2	2	0	3	0	58
chr1	733365	735422	2	2	0	2	0	43
chr1	736620	736712	2	2	0	4	0	58
chr1	736771	738833	2	2	0	17	0	58
chr1	739025	739802	2	2	0	3	0	57
chr1	739025	740128	2	2	0	7	0	65
chr1	743562	752848	1	1	0	1	0	62
chr1	749382	753662	2	2	0	1	0	36
chr1	749382	756076	2	2	0	2	0	34
chr1	753853	756076	2	2	0	3	0	65
chr1	754023	756076	2	2	0	2	0	65
chr1	756142	758501	2	2	0	1	0	51
chr1	756142	758966	2	2	0	7	0	65
chr1	765248	766328	2	2	0	2	0	48
chr1	768614	774170	2	2	0	2	0	36
chr1	769713	772975	2	2	0	3	0	75
chr1	773108	774170	2	2	0	5	0	65
chr1	774281	778283	2	2	0	7	0	67
chr1	774281	778558	2	2	0	2	0	69
chr1	805892	808573	2	2	0	4	0	58
chr1	808624	810066	2	2	0	5	0	50
chr1	810171	827483	2	2	0	1	0	27
chr1	818199	827483	2	2	0	1	0	28
chr1	820330	820924	2	2	0	1	0	40
chr1	820575	822459	2	2	0	1	0	38
chr1	820870	820904	1	1	0	1	0	49
chr1	820925	823544	2	2	0	2	0	23
chr1	822460	822494	2	2	0	1	0	36
chr1	827776	829002	1	1	1	7	0	64
chr1	827850	829002	1	1	1	2	0	48
chr1	827854	829002	1	1	1	1	0	70
chr1	829105	841199	1	1	1	6	0	68
chr1	829105	847653	1	1	0	1	0	23
chr1	829105	851926	1	1	0	3	0	65
chr1	839445	839556	2	2	0	2	0	21
chr1	841374	847653	1	1	0	3	0	38
chr1	847807	849483	1	1	0	1	0	16
chr1	847807	851926	1	1	0	2	0	67
chr1	849603	851926	1	1	0	1	0	34
chr1	852111	852670	1	1	0	6	0	74
chr1	852767	853390	1	1	0	2	0	28
chr1	944801	945041	2	2	1	91	0	74
chr1	944801	945056	2	2	1	187	0	75
chr1	944820	945056	2	2	0	2	0	41
chr1	945147	945517	2	2	1	297	0	74
chr1	945654	946146	2	2	1	1	0	33
chr1	945654	946172	2	2	1	286	0	75
chr1	945654	946401	2	2	0	1	0	33
chr1	946287	946401	2	2	1	193	0	75
chr1	946498	948130	2	2	0	1	0	59
chr1	946546	948130	2	2	1	157	0	75
chr1	948233	948489	2	2	1	139	0	75
chr1	948595	951126	2	2	0	1	0	74
