chr1	14830	14969	2	2	1	422	0	66
chr1	15025	185220	1	3	0	10	0	33
chr1	15039	15795	2	2	1	103	0	66
chr1	15226	185746	2	2	0	4	0	72
chr1	15948	16606	2	2	0	1	0	42
chr1	16655	186403	2	4	0	3	0	48
chr1	16718	187230	1	1	0	14	0	59
chr1	16766	16857	2	2	1	174	0	73
chr1	17056	17232	2	2	1	268	0	69
chr1	17056	17605	2	2	0	9	0	53
chr1	17056	17914	2	2	0	8	0	62
chr1	17369	17525	2	2	0	4	0	32
chr1	17369	17605	2	2	1	203	0	73
chr1	17526	188049	2	2	0	30	0	68
chr1	17743	17914	2	2	1	609	0	75
chr1	17958	188243	2	2	0	8	0	23
chr1	18020	188167	2	2	0	6	0	68
chr1	18062	18267	2	2	1	378	0	74
chr1	18062	24737	2	2	0	1	0	29
chr1	18367	18912	2	2	1	62	0	72
chr1	18367	24737	2	2	0	3	0	45
chr1	18370	18912	2	2	0	2	0	31
chr1	18913	189019	2	2	0	4	0	53
chr1	19355	19467	1	1	0	2	0	29
chr1	19383	189835	1	3	0	11	0	65
chr1	20201	190625	1	1	0	6	0	46
chr1	20677	191200	1	1	0	4	0	49
chr1	20819	191341	1	1	0	6	0	58
chr1	24892	29320	2	2	1	23	0	27
chr1	136464	136561	2	2	0	1	0	13
chr1	136464	136610	2	2	0	1	0	53
chr1	136464	136756	2	2	0	1	0	19
chr1	136513	136903	2	2	0	1	0	71
chr1	137148	137244	2	2	0	1	0	40
chr1	139697	139789	2	2	0	3	0	36
chr1	172689	173752	2	2	0	7	0	49
chr1	173863	181036	2	2	0	7	0	72
chr1	185351	185450	2	2	0	5	0	39
chr1	185351	185490	2	2	1	756	0	69
chr1	185560	186316	2	2	1	866	0	74
chr1	186470	187128	2	2	1	745	0	75
chr1	187288	187375	2	2	1	19	0	63
chr1	187288	187379	2	2	1	504	0	75
chr1	187578	187754	2	2	1	352	0	73
chr1	187891	188049	2	2	0	20	0	55
chr1	187891	188129	2	2	1	61	0	72
chr1	188267	188438	2	2	1	163	0	72
chr1	188585	188790	2	2	1	117	0	64
chr1	188585	195262	2	2	0	6	0	24
chr1	188890	195262	2	2	0	10	0	47
chr1	188893	195262	2	2	1	12	0	53
chr1	188903	189435	2	2	1	12	0	5
chr1	188903	195262	2	2	0	7	0	51
chr1	195417	199836	2	2	1	9	0	6
chr1	259026	261549	2	2	0	6	0	27
chr1	261635	267302	2	2	0	6	0	47
chr1	268205	268666	2	2	0	6	0	58
chr1	494899	494991	2	2	0	21	0	53
chr1	495050	738833	2	2	0	15	0	58
chr1	498457	735422	2	2	0	4	0	40
chr1	505104	514358	2	2	0	2	0	67
chr1	514424	522858	2	2	0	13	0	63
chr1	523388	524479	2	2	0	9	0	31
chr1	524539	526695	2	2	0	16	0	59
chr1	526762	527644	2	2	0	8	0	63
chr1	527861	531151	2	2	0	28	0	66
chr1	531284	532347	2	2	0	18	0	71
chr1	531284	774170	2	2	0	7	0	28
chr1	631383	633633	2	2	0	7	0	15
chr1	729805	729897	2	2	0	58	0	58
chr1	729956	732012	2	2	0	15	0	58
chr1	729956	732016	2	2	0	23	0	58
chr1	732208	732980	2	2	0	9	0	63
chr1	733365	735422	2	2	0	7	0	45
chr1	735614	736386	2	2	0	6	0	47
chr1	735618	736386	2	2	0	5	0	46
chr1	736620	736712	2	2	0	44	0	58
chr1	736771	738833	2	2	0	71	0	58
chr1	739025	739802	2	2	0	2	0	31
chr1	739025	740128	2	2	0	12	0	39
chr1	740187	740413	2	2	0	1	0	59
chr1	749382	756076	2	2	0	3	0	49
chr1	756142	758966	2	2	0	2	0	65
chr1	759124	764722	2	2	0	1	0	19
chr1	765248	766328	2	2	0	5	0	46
chr1	766388	768547	2	2	0	5	0	45
chr1	768614	769496	2	2	0	9	0	66
chr1	768614	774170	2	2	0	2	0	45
chr1	769713	772975	2	2	0	19	0	74
chr1	773108	774170	2	2	0	2	0	45
chr1	774281	778283	2	2	0	7	0	59
chr1	774281	805798	2	2	0	7	0	12
chr1	801161	805798	2	2	0	7	0	71
chr1	805892	808573	2	2	0	6	0	45
chr1	808624	810066	2	2	0	13	0	50
chr1	810171	827483	2	2	0	16	0	21
chr1	817237	817280	2	2	0	5	0	31
chr1	827776	829002	1	1	1	30	0	67
chr1	827854	829002	1	1	1	7	0	29
chr1	829105	847653	1	1	0	4	0	58
chr1	829105	851926	1	1	0	7	0	19
chr1	841374	847653	1	1	0	7	0	69
chr1	843961	847653	1	1	0	8	0	30
chr1	844499	847653	1	1	0	9	0	50
chr1	847807	849317	1	1	0	7	0	38
chr1	847807	849483	1	1	0	1	0	30
chr1	847807	851926	1	1	0	13	0	64
chr1	852111	852670	1	1	0	5	0	71
chr1	852767	853390	1	1	0	4	0	66
chr1	855137	856448	1	1	0	8	0	37
chr1	904962	915749	1	1	0	2	0	73
chr1	906072	906144	2	2	0	3	0	66
chr1	914445	914802	1	1	0	6	0	61
chr1	915004	915170	1	1	0	6	0	46
chr1	915472	915749	1	1	0	27	0	63
chr1	915950	916316	1	1	0	2	0	29
chr1	918072	919969	1	1	0	5	0	59
chr1	918111	918824	2	2	0	6	0	39
chr1	920082	920220	1	1	0	4	0	19
chr1	922510	923012	2	2	0	3	0	32
chr1	925190	925921	1	1	0	4	0	69
chr1	935897	939039	1	1	0	1	0	18
chr1	939413	941143	1	1	0	1	0	35
chr1	941904	942135	1	1	0	4	0	67
chr1	942252	942409	1	1	0	8	0	72
chr1	942489	942558	1	1	0	15	0	71
chr1	943059	943252	1	1	0	23	0	74
chr1	943378	943697	1	1	0	26	0	71
chr1	943809	943907	1	1	0	28	0	65
chr1	944801	945041	2	2	1	241	0	72
chr1	944801	945056	2	2	1	548	0	75
chr1	945147	945517	2	2	1	676	0	74
chr1	945654	946146	2	2	1	23	0	61
chr1	945654	946172	2	2	1	512	0	74
chr1	946287	946401	2	2	1	477	0	75
chr1	946287	948130	2	2	0	24	0	57
chr1	946546	948130	2	2	1	349	0	75
chr1	948233	948489	2	2	1	309	0	71
chr1	948592	951126	2	2	0	5	0	39
chr1	948595	951126	2	2	0	4	0	25
chr1	948604	951126	2	2	1	476	0	74
chr1	951239	951999	2	2	1	368	0	75
chr1	952140	952411	2	2	1	308	0	74
chr1	952536	953174	2	2	0	3	0	34
chr1	952601	953174	2	2	1	292	0	75
chr1	953289	953781	2	2	1	173	0	75
chr1	953893	954003	2	2	1	221	0	74
chr1	953893	955922	2	2	0	3	0	18
chr1	954083	954463	2	2	1	8	0	47
chr1	954083	955922	2	2	0	144	0	66
chr1	954236	954385	2	2	0	3	0	74
chr1	954524	955922	2	2	1	30	0	62
chr1	956014	956094	2	2	1	306	0	75
chr1	956216	956893	2	2	1	235	0	74
chr1	957026	957098	2	2	1	230	0	75
chr1	957274	958928	2	2	1	244	0	73
chr1	959082	959214	2	2	1	141	0	52
chr1	960801	961292	1	1	0	15	0	70
chr1	961553	961628	1	3	0	13	0	68
chr1	961751	961825	1	1	0	64	0	74
chr1	961981	962354	1	1	0	11	0	38
chr1	962048	962138	1	1	0	2	0	56
chr1	962048	962285	1	1	0	1	0	24
chr1	962048	962354	1	1	0	46	0	74
chr1	962472	962703	1	1	0	97	0	72
chr1	962776	963108	1	1	0	5	0	30
chr1	962914	963108	1	1	0	3	0	12
chr1	962918	963031	1	1	0	33	0	72
chr1	962918	963108	1	1	0	63	0	71
chr1	963254	963336	1	1	0	129	0	75
chr1	963505	963919	1	1	0	133	0	75
chr1	964009	964106	1	1	0	147	0	66
chr1	964168	964348	1	1	0	61	0	62
chr1	964181	964348	1	1	0	59	0	71
chr1	964531	964934	1	1	0	9	0	69
chr1	964531	964962	1	1	0	160	0	74
chr1	964564	964962	1	1	0	17	0	64
chr1	966615	966703	1	1	1	41	0	71
chr1	966804	970276	1	1	1	56	0	69
chr1	970424	970520	1	1	1	31	0	69
chr1	970602	970685	1	1	1	31	0	73
chr1	970759	970878	1	1	1	9	0	22
chr1	971007	971076	1	1	1	28	0	64
chr1	971209	971323	1	1	1	23	0	66
chr1	971220	971323	1	1	1	1	0	23
chr1	971405	972074	1	1	1	24	0	65
chr1	972151	972287	1	1	1	20	0	36
chr1	972425	972860	1	1	1	9	0	52
chr1	973011	973185	1	1	1	23	0	63
chr1	973327	973499	1	1	1	39	0	70
chr1	973327	973832	1	1	1	11	0	71
chr1	973641	973832	1	1	1	43	0	71
chr1	974052	974315	1	1	1	38	0	49
chr1	974365	974441	1	1	1	44	0	49
chr1	974589	975251	1	1	0	12	0	67
chr1	996286	996351	1	3	0	1	0	30
chr1	996334	996531	1	3	0	1	0	54
chr1	996554	996600	2	2	0	6	0	60
chr1	996554	996816	2	2	0	3	0	59
chr1	999433	999525	2	2	0	341	0	75
chr1	999433	999532	2	2	0	25	0	74
chr1	999458	1008193	1	1	0	3	0	44
chr1	999614	999691	2	2	0	124	0	71
chr1	999614	999865	2	2	0	3	0	59
chr1	999788	999865	2	2	0	55	0	74
chr1	1000729	1008193	1	1	0	9	0	46
chr1	1001264	1008193	1	1	0	3	0	43
chr1	1001282	1008193	1	1	0	3	0	53
chr1	1003726	1004292	2	2	0	8	0	14
chr1	1004509	1006338	2	4	0	9	0	52
chr1	1008280	1013983	1	1	0	12	0	53
chr1	1013577	1013983	1	1	0	6915	0	75
chr1	1013577	1014004	1	1	0	5	0	40
chr1	1013770	1013983	1	1	0	19	0	69
chr1	1014048	1014117	0	0	0	3	0	41
chr1	1020374	1022200	1	1	1	92	0	70
chr1	1022463	1035276	1	1	1	140	0	69
chr1	1031900	1035276	1	1	0	8	0	40
chr1	1035325	1036729	1	1	0	2	0	48
chr1	1035325	1040664	1	1	1	158	0	48
chr1	1040881	1041160	1	1	0	4	0	55
chr1	1040881	1041172	1	1	1	154	0	73
chr1	1041398	1041477	1	1	1	108	0	74
chr1	1041703	1041955	1	1	1	178	0	71
chr1	1041750	1041843	1	1	0	1	0	48
chr1	1041797	1041843	1	1	0	5	0	55
chr1	1042163	1043238	1	1	1	149	0	69
chr1	1042749	1043238	1	1	0	6	0	16
chr1	1043436	1043537	1	1	0	10	0	67
chr1	1043458	1043537	1	1	1	181	0	75
chr1	1043733	1043822	1	1	1	270	0	75
chr1	1044024	1044108	1	1	1	187	0	75
chr1	1044258	1044333	1	1	1	233	0	73
chr1	1044440	1045160	1	1	1	288	0	75
chr1	1045278	1045358	1	1	1	353	0	73
chr1	1045524	1045732	1	1	1	204	0	71
chr1	1045524	1045739	1	1	0	5	0	28
chr1	1045877	1045963	1	1	1	289	0	74
chr1	1046089	1046125	1	1	0	4	0	57
chr1	1046089	1046159	1	1	1	276	0	69
chr1	1046266	1046396	1	1	1	260	0	73
chr1	1046736	1046819	1	1	1	244	0	75
chr1	1046958	1047326	1	1	1	187	0	74
chr1	1047455	1047572	1	1	1	288	0	75
chr1	1047688	1047775	1	1	1	357	0	74
chr1	1047896	1048011	1	1	1	345	0	74
chr1	1048366	1048866	1	1	1	387	0	75
chr1	1049060	1049235	1	1	1	411	0	74
chr1	1049452	1049565	1	1	1	566	0	74
chr1	1049796	1049902	1	1	1	615	0	74
chr1	1050038	1050232	1	1	1	561	0	74
chr1	1050330	1050426	1	1	1	534	0	75
chr1	1050334	1050430	1	1	0	1	0	12
chr1	1050592	1050725	1	1	1	473	0	72
chr1	1050838	1051252	1	1	1	463	0	74
chr1	1051370	1051452	1	1	1	587	0	75
chr1	1051370	1051525	1	1	0	5	0	54
chr1	1051370	1051727	1	1	0	2	0	48
chr1	1051646	1051727	1	1	1	757	0	75
chr1	1051816	1053460	1	1	0	5	0	23
chr1	1051816	1053752	1	1	1	1136	0	75
chr1	1052017	1053752	1	1	1	1	0	1
chr1	1052421	1052495	0	0	0	4	0	74
chr1	1052574	1052730	1	1	0	1	0	53
chr1	1052590	1052680	1	1	0	4	0	24
chr1	1052731	1052822	1	1	0	1	0	32
chr1	1053494	1053752	1	1	0	5	0	33
chr1	1053978	1054447	1	1	1	1093	0	74
chr1	1054552	1054823	1	1	1	741	0	74
chr1	1054552	1055376	1	1	0	19	0	63
chr1	1054883	1054936	1	1	0	1	0	32
chr1	1055216	1055376	1	1	0	4	0	57
chr1	1059129	1060279	1	1	0	4	0	62
chr1	1059783	1060276	1	1	0	2	0	26
chr1	1059783	1060279	1	1	0	11	0	56
chr1	1059847	1060276	1	1	0	6	0	53
chr1	1060394	1061019	1	1	0	7	0	66
chr1	1061118	1063078	1	1	0	5	0	56
chr1	1064402	1065829	1	1	0	5	0	27
chr1	1064590	1065829	1	1	0	4	0	65
chr1	1082254	1082603	2	2	0	8	0	65
chr1	1082988	1083293	2	2	0	9	0	22
chr1	1082988	1083914	2	2	0	155	0	71
chr1	1082988	1084352	2	2	0	76	0	31
chr1	1084012	1084352	2	2	0	9	0	14
chr1	1084017	1084352	2	2	0	4	0	31
chr1	1084087	1084352	2	2	0	36	0	31
chr1	1084384	1084480	2	2	1	256	0	27
chr1	1084507	1085877	2	2	1	261	0	59
chr1	1086013	1087138	2	2	1	238	0	70
chr1	1087205	1087497	2	2	0	6	0	52
chr1	1087205	1087501	2	2	1	203	0	66
chr1	1087598	1090352	2	2	1	158	0	74
chr1	1090429	1090875	2	2	0	4	0	15
chr1	1090429	1091471	2	2	1	152	0	68
chr1	1090984	1091277	2	2	0	6	0	30
chr1	1090984	1091471	2	2	0	19	0	42
chr1	1091375	1091471	2	2	0	12	0	23
chr1	1091566	1091990	2	2	1	176	0	74
chr1	1091610	1091990	2	2	0	12	0	56
chr1	1092104	1095076	2	2	0	10	0	48
chr1	1092104	1105955	2	2	0	24	0	73
chr1	1092104	1116059	2	2	1	51	0	24
chr1	1095125	1116059	2	2	0	6	0	14
chr1	1099639	1099717	1	1	0	1	0	50
chr1	1106050	1111673	2	2	0	1	0	36
chr1	1140548	1140669	2	2	0	1	0	41
chr1	1153102	1153230	2	2	0	1	0	44
chr1	1175802	1176015	1	1	0	1	0	64
chr1	1175900	1175982	1	1	0	1	0	16
chr1	1182493	1182875	1	1	0	4	0	34
chr1	1183048	1183919	1	1	0	10	0	68
chr1	1184092	1184968	1	1	0	5	0	73
chr1	1192649	1192792	1	1	0	2	0	44
chr1	1192673	1192792	1	1	0	1	0	58
chr1	1203969	1204033	2	2	0	653	0	74
chr1	1203969	1204054	2	2	0	46	0	53
chr1	1204169	1204398	2	2	0	5	0	61
chr1	1204237	1204398	2	2	0	607	0	74
chr1	1204317	1205369	2	2	0	7	0	40
chr1	1204317	1206384	2	2	0	6	0	20
chr1	1204487	1205369	2	2	0	349	0	75
chr1	1205391	1206384	2	2	0	8	0	21
chr1	1205493	1206384	2	2	0	211	0	73
